ID,timestamp,X1,X2,X5,X7,X8
5670,22982,19.35,15.8,18.38,20.0,16.77
1693,22984,19.35,15.8,18.38,20.0,16.77
2960,22985,19.35,15.8,18.38,20.0,16.77
4327,22987,20.32,15.8,18.38,20.0,16.77
338,22990,20.32,,18.38,20.0,16.77
5671,22993,20.32,,,22.25,16.77
2961,22995,20.32,,,22.25,16.77
4328,22997,21.29,,,22.25,16.77
339,23000,21.29,15.8,,22.25,
5672,23003,21.29,15.8,18.06,22.58,
1694,23005,21.29,15.8,18.06,22.58,
2962,23006,22.58,15.8,18.06,22.58,
4329,23007,22.58,15.8,18.06,22.58,
340,23010,22.58,15.8,18.06,22.58,16.77
5673,23013,22.58,16.77,18.7,,16.77
1695,23015,22.58,16.77,18.7,,16.77
2963,23016,22.25,16.77,18.7,,16.77
4330,23017,22.25,16.77,18.7,,16.77
341,23021,22.25,,18.7,,
5674,23024,22.25,,18.7,22.58,
1696,23025,22.25,,18.7,22.58,
2964,23026,22.25,,18.7,22.58,
4331,23028,22.25,,18.7,22.58,
342,23031,22.25,17.74,18.7,22.58,
1697,23035,22.25,17.74,19.67,19.35,
2965,23036,22.25,17.74,19.67,19.35,
4332,23038,20.96,17.74,19.67,19.35,
343,23041,20.96,,19.67,19.35,18.06
5675,23044,20.96,,,20.0,18.06
1698,23046,20.96,,,20.0,18.06
2966,23047,20.96,,,20.0,18.06
4333,23048,20.96,,,20.0,18.06
344,23052,20.96,19.35,,20.0,19.03
5676,23054,20.96,19.35,20.96,21.61,19.03
1699,23056,20.96,19.35,20.96,21.61,19.03
2967,23057,20.96,19.35,20.96,21.61,19.03
4334,23058,22.9,19.35,20.96,21.61,19.03
345,23062,22.9,19.67,20.96,21.61,19.35
5677,23065,22.9,19.67,20.0,20.64,19.35
1700,23066,22.9,19.67,20.0,20.64,19.35
2968,23067,22.9,19.67,20.0,20.64,19.35
4335,23069,21.93,19.67,20.0,20.64,19.35
346,23072,21.93,18.7,20.0,20.64,19.03
5678,23075,21.93,18.7,20.0,20.96,19.03
1701,23076,21.93,18.7,20.0,20.96,19.03
2969,23078,22.25,18.7,20.0,20.96,19.03
4336,23079,22.25,18.7,20.0,20.96,19.03
347,23082,22.25,18.38,20.0,20.96,
5679,23085,22.25,18.38,19.67,21.61,
1702,23087,22.25,18.38,19.67,21.61,
2970,23088,22.58,18.38,19.67,21.61,
4337,23089,22.58,18.38,19.67,21.61,
348,23093,22.58,18.7,19.67,21.61,18.06
5680,23095,22.58,18.7,20.0,20.96,18.06
1703,23097,22.58,18.7,20.0,20.96,18.06
2971,23098,22.58,18.7,20.0,20.96,18.06
4338,23099,18.38,18.7,20.0,20.96,18.06
349,23103,18.38,18.38,20.0,20.96,
1704,23107,18.38,18.38,19.03,20.64,
2972,23108,18.38,18.38,19.03,20.64,
4339,23110,20.64,18.38,19.03,20.64,
350,23113,20.64,17.74,19.03,20.64,18.38
5681,23116,20.64,17.74,20.0,20.32,18.38
1705,23117,20.64,17.74,20.0,20.32,18.38
2973,23119,20.96,17.74,20.0,20.32,18.38
4340,23120,20.96,17.74,20.0,20.32,18.38
351,23123,20.96,19.67,20.0,20.32,19.35
5682,23126,20.96,19.67,20.64,19.03,19.35
1706,23128,20.96,19.67,20.64,19.03,19.35
2974,23129,19.67,19.67,20.64,19.03,19.35
4341,23130,19.67,19.67,20.64,19.03,19.35
352,23134,19.67,19.35,20.64,19.03,19.03
5683,23136,19.67,19.35,20.64,20.0,19.03
1707,23138,19.67,19.35,20.64,20.0,19.03
2975,23139,19.67,19.35,20.64,20.0,19.03
4342,23141,19.67,19.35,20.64,20.0,19.03
353,23144,19.67,19.67,20.64,20.0,19.67
5684,23147,19.67,19.67,20.64,20.96,19.67
1708,23148,19.67,19.67,20.64,20.96,19.67
2976,23149,19.67,19.67,20.64,20.96,19.67
4343,23151,21.61,19.67,20.64,20.96,19.67
354,23154,21.61,,20.64,20.96,
2977,23160,21.29,,20.0,20.0,
4344,23161,21.29,,20.0,20.0,
355,23164,21.29,20.0,20.0,20.0,18.7
5685,23167,21.29,20.0,21.29,19.67,18.7
1709,23169,21.29,20.0,21.29,19.67,18.7
2978,23170,22.58,20.0,21.29,19.67,18.7
4345,23171,22.58,20.0,21.29,19.67,18.7
356,23175,22.58,20.64,21.29,19.67,
1710,23179,22.58,20.64,22.25,20.64,
2979,23180,22.58,20.64,22.25,20.64,
4346,23182,,20.64,22.25,20.64,
357,23185,,,22.25,20.64,19.03
5686,23188,,,20.96,20.32,19.03
2980,23190,,,20.96,20.32,19.03
4347,23192,21.61,,20.96,20.32,19.03
358,23195,21.61,19.67,20.96,20.32,19.67
5687,23198,21.61,19.67,21.93,20.64,19.67
1711,23200,21.61,19.67,21.93,20.64,19.67
2981,23201,21.61,19.67,21.93,20.64,19.67
4348,23202,21.61,19.67,21.93,20.64,19.67
359,23206,21.61,20.32,21.93,20.64,
1712,23210,21.61,20.32,22.58,20.96,
2982,23211,21.61,20.32,22.58,20.96,
4349,23212,21.29,20.32,22.58,20.96,
360,23216,21.29,,22.58,20.96,19.35
5688,23219,21.29,,21.93,20.32,19.35
2983,23221,21.29,,21.93,20.32,19.35
4350,23223,21.29,,21.93,20.32,19.35
361,23226,21.29,20.96,21.93,20.32,19.03
5689,23229,21.29,20.96,22.58,21.29,19.03
1713,23230,21.29,20.96,22.58,21.29,19.03
2984,23232,21.93,20.96,22.58,21.29,19.03
4351,23233,21.93,20.96,22.58,21.29,19.03
362,23236,21.93,20.32,22.58,21.29,19.03
5690,23239,21.93,20.32,22.25,21.61,19.03
1714,23241,21.93,20.32,22.25,21.61,19.03
2985,23242,21.93,20.32,22.25,21.61,19.03
4352,23243,21.93,20.32,22.25,21.61,19.03
363,23247,21.93,21.29,22.25,21.61,20.0
5691,23249,21.93,21.29,22.58,20.96,20.0
1715,23251,21.93,21.29,22.58,20.96,20.0
2986,23252,21.93,21.29,22.58,20.96,20.0
4353,23253,22.25,21.29,22.58,20.96,20.0
364,23257,22.25,21.61,22.58,20.96,19.67
5692,23260,22.25,21.61,22.9,21.61,19.67
1716,23261,22.25,21.61,22.9,21.61,19.67
2987,23262,22.25,21.61,22.9,21.61,19.67
4354,23264,21.93,21.61,22.9,21.61,19.67
365,23267,21.93,20.96,22.9,21.61,19.67
5693,23270,21.93,20.96,23.22,21.29,19.67
1717,23271,21.93,20.96,23.22,21.29,19.67
2988,23273,21.61,20.96,23.22,21.29,19.67
4355,23274,21.61,20.96,23.22,21.29,19.67
366,23277,21.61,22.25,23.22,21.29,19.67
5694,23280,21.61,22.25,22.9,20.96,19.67
1718,23282,21.61,22.25,22.9,20.96,19.67
2989,23283,23.87,22.25,22.9,20.96,19.67
4356,23284,23.87,22.25,22.9,20.96,19.67
367,23288,23.87,,22.9,20.96,19.67
5695,23291,23.87,,23.87,,19.67
2990,23293,23.87,,23.87,,19.67
4357,23295,23.87,,23.87,,19.67
368,23298,23.87,22.25,23.87,,19.67
5696,23301,23.87,22.25,23.87,21.61,19.67
1719,23302,23.87,22.25,23.87,21.61,19.67
2991,23303,23.87,22.25,23.87,21.61,19.67
4358,23305,24.51,22.25,23.87,21.61,19.67
369,23308,24.51,,23.87,21.61,20.32
5697,23311,24.51,,24.19,23.22,20.32
1720,23312,24.51,,24.19,23.22,20.32
2992,23314,24.19,,24.19,23.22,20.32
4359,23315,24.19,,24.19,23.22,20.32
370,23318,24.19,23.22,24.19,23.22,20.0
5698,23321,24.19,23.22,23.54,22.58,20.0
1721,23323,24.19,23.22,23.54,22.58,20.0
2993,23324,23.54,23.22,23.54,22.58,20.0
4360,23325,23.54,23.22,23.54,22.58,20.0
371,23329,23.54,23.22,23.54,22.58,20.32
5699,23332,23.54,23.22,22.9,22.58,20.32
1722,23333,23.54,23.22,22.9,22.58,20.32
2994,23334,23.54,23.22,22.9,22.58,20.32
4361,23336,,23.22,22.9,22.58,20.32
372,23339,,23.22,22.9,22.58,
1723,23343,,23.22,22.25,22.58,
2995,23344,,23.22,22.25,22.58,
4362,23346,24.51,23.22,22.25,22.58,
373,23349,24.51,22.25,22.25,22.58,19.35
5700,23352,24.51,22.25,22.58,22.25,19.35
1724,23354,24.51,22.25,22.58,22.25,19.35
2996,23355,23.54,22.25,22.58,22.25,19.35
4363,23356,23.54,22.25,22.58,22.25,19.35
374,23360,23.54,,22.58,22.25,
1725,23364,23.54,,22.9,21.61,
2997,23365,23.54,,22.9,21.61,
4364,23366,25.16,,22.9,21.61,
375,23370,25.16,22.9,22.9,21.61,19.35
5701,23373,25.16,22.9,22.25,22.25,19.35
1726,23374,25.16,22.9,22.25,22.25,19.35
2998,23375,25.16,22.9,22.25,22.25,19.35
4365,23377,23.87,22.9,22.25,22.25,19.35
376,23380,23.87,22.58,22.25,22.25,19.35
5702,23383,23.87,22.58,22.58,21.93,19.35
1727,23384,23.87,22.58,22.58,21.93,19.35
2999,23386,22.9,22.58,22.58,21.93,19.35
4366,23387,22.9,22.58,22.58,21.93,19.35
377,23390,22.9,23.87,22.58,21.93,19.67
5703,23393,22.9,23.87,21.93,22.58,19.67
1728,23395,22.9,23.87,21.93,22.58,19.67
3000,23396,24.19,23.87,21.93,22.58,19.67
4367,23397,24.19,23.87,21.93,22.58,19.67
378,23401,24.19,22.25,21.93,22.58,19.67
5704,23403,24.19,22.25,21.61,22.58,19.67
1729,23405,24.19,22.25,21.61,22.58,19.67
3001,23406,24.19,22.25,21.61,22.58,19.67
4368,23407,22.25,22.25,21.61,22.58,19.67
379,23411,22.25,22.25,21.61,22.58,19.35
5705,23414,22.25,22.25,21.29,22.58,19.35
1730,23415,22.25,22.25,21.29,22.58,19.35
3002,23416,22.25,22.25,21.29,22.58,19.35
4369,23418,22.25,22.25,21.29,22.58,19.35
380,23421,22.25,22.25,21.29,22.58,19.03
5706,23424,22.25,22.25,21.29,22.58,19.03
1731,23425,22.25,22.25,21.29,22.58,19.03
3003,23427,21.93,22.25,21.29,22.58,19.03
4370,23428,21.93,22.25,21.29,22.58,19.03
381,23431,21.93,22.9,21.29,22.58,19.03
5707,23434,21.93,22.9,20.96,20.32,19.03
1732,23436,21.93,22.9,20.96,20.32,19.03
3004,23437,22.25,22.9,20.96,20.32,19.03
4371,23438,22.25,22.9,20.96,20.32,19.03
382,23442,22.25,22.25,20.96,20.32,19.67
5708,23444,22.25,22.25,20.64,19.67,19.67
1733,23446,22.25,22.25,20.64,19.67,19.67
3005,23447,22.25,22.25,20.64,19.67,19.67
4372,23449,21.93,22.25,20.64,19.67,19.67
383,23452,21.93,22.25,20.64,19.67,19.03
5709,23455,21.93,22.25,20.64,19.35,19.03
1734,23456,21.93,22.25,20.64,19.35,19.03
3006,23457,21.93,22.25,20.64,19.35,19.03
4373,23459,21.93,22.25,20.64,19.35,19.03
384,23462,21.93,19.35,20.64,19.35,18.7
5710,23465,21.93,19.35,20.32,19.03,18.7
1735,23466,21.93,19.35,20.32,19.03,18.7
3007,23468,22.58,19.35,20.32,19.03,18.7
4374,23469,22.58,19.35,20.32,19.03,18.7
385,23472,22.58,19.03,20.32,19.03,18.7
5711,23475,22.58,19.03,20.32,19.03,18.7
1736,23477,22.58,19.03,20.32,19.03,18.7
3008,23478,21.61,19.03,20.32,19.03,18.7
4375,23479,21.61,19.03,20.32,19.03,18.7
386,23483,21.61,18.38,20.32,19.03,18.7
5712,23486,21.61,18.38,20.32,18.7,18.7
1737,23487,21.61,18.38,20.32,18.7,18.7
3009,23488,21.61,18.38,20.32,18.7,18.7
4376,23490,20.64,18.38,20.32,18.7,18.7
387,23493,20.64,18.38,20.32,18.7,18.7
5713,23496,20.64,18.38,20.0,,18.7
1738,23497,20.64,18.38,20.0,,18.7
3010,23498,20.64,18.38,20.0,,18.7
4377,23500,20.64,18.38,20.0,,18.7
388,23503,20.64,18.06,20.0,,18.7
5714,23506,20.64,18.06,20.0,18.38,18.7
1739,23508,20.64,18.06,20.0,18.38,18.7
3011,23509,19.35,18.06,20.0,18.38,18.7
4378,23510,19.35,18.06,20.0,18.38,18.7
389,23514,19.35,18.06,20.0,18.38,18.7
5715,23516,19.35,18.06,19.67,18.38,18.7
1740,23518,19.35,18.06,19.67,18.38,18.7
3012,23519,19.35,18.06,19.67,18.38,18.7
4379,23520,19.67,18.06,19.67,18.38,18.7
390,23524,19.67,18.06,19.67,18.38,18.7
5716,23527,19.67,18.06,19.67,18.06,18.7
1741,23528,19.67,18.06,19.67,18.06,18.7
3013,23529,19.67,18.06,19.67,18.06,18.7
4380,23531,18.7,18.06,19.67,18.06,18.7
391,23534,18.7,18.06,19.67,18.06,18.38
5717,23537,18.7,18.06,19.67,18.06,18.38
1742,23538,18.7,18.06,19.67,18.06,18.38
3014,23540,18.38,18.06,19.67,18.06,18.38
4381,23541,18.38,18.06,19.67,18.06,18.38
392,23544,18.38,18.06,19.67,18.06,18.7
5718,23547,18.38,18.06,,18.06,18.7
1743,23549,18.38,18.06,,18.06,18.7
3015,23550,,18.06,,18.06,18.7
4382,23551,,18.06,,18.06,18.7
393,23555,,17.74,,18.06,18.06
5719,23557,,17.74,19.35,18.06,18.06
1744,23559,,17.74,19.35,18.06,18.06
3016,23560,,17.74,19.35,18.06,18.06
4383,23561,18.06,17.74,19.35,18.06,18.06
394,23565,18.06,17.74,19.35,18.06,18.38
5720,23568,18.06,17.74,19.03,17.74,18.38
1745,23569,18.06,17.74,19.03,17.74,18.38
3017,23570,18.06,17.74,19.03,17.74,18.38
4384,23572,17.41,17.74,19.03,17.74,18.38
395,23575,17.41,17.41,19.03,17.74,17.74
5721,23578,17.41,17.41,18.7,17.41,17.74
1746,23579,17.41,17.41,18.7,17.41,17.74
3018,23581,17.09,17.41,18.7,17.41,17.74
4385,23582,17.09,17.41,18.7,17.41,17.74
396,23585,17.09,16.77,18.7,17.41,17.41
5722,23588,17.09,16.77,18.7,,17.41
1747,23590,17.09,16.77,18.7,,17.41
3019,23591,16.77,16.77,18.7,,17.41
4386,23592,16.77,16.77,18.7,,17.41
397,23596,16.77,16.77,18.7,,17.09
5723,23599,16.77,16.77,18.38,16.77,17.09
1748,23600,16.77,16.77,18.38,16.77,17.09
3020,23601,16.77,16.77,18.38,16.77,17.09
4387,23603,16.45,16.77,18.38,16.77,17.09
398,23606,16.45,,18.38,16.77,16.77
5724,23609,16.45,,18.06,16.45,16.77
3021,23611,16.45,,18.06,16.45,16.77
4388,23613,15.8,,18.06,16.45,16.77
399,23616,15.8,15.8,18.06,16.45,16.45
5725,23619,15.8,15.8,17.74,16.12,16.45
1749,23620,15.8,15.8,17.74,16.12,16.45
3022,23622,15.48,15.8,17.74,16.12,16.45
4389,23623,15.48,15.8,17.74,16.12,16.45
400,23626,15.48,,17.74,16.12,16.12
5726,23629,15.48,,17.41,15.8,16.12
3023,23632,15.16,,17.41,15.8,16.12
4390,23633,15.16,,17.41,15.8,16.12
401,23637,15.16,,17.41,15.8,16.12
5727,23640,15.16,,17.09,15.48,16.12
3024,23642,15.16,,17.09,15.48,16.12
4391,23644,14.83,,17.09,15.48,16.12
402,23647,14.83,15.16,17.09,15.48,15.8
5728,23650,14.83,15.16,16.77,15.16,15.8
1750,23651,14.83,15.16,16.77,15.16,15.8
3025,23652,14.83,15.16,16.77,15.16,15.8
4392,23654,14.83,15.16,16.77,15.16,15.8
403,23657,14.83,,16.77,15.16,
3026,23663,14.51,,16.77,15.16,
4393,23664,14.51,,16.77,15.16,
404,23668,14.51,,16.77,15.16,
3027,23673,14.51,,16.45,14.83,
4394,23674,14.19,,16.45,14.83,
405,23678,14.19,14.83,16.45,14.83,
5729,23681,14.19,14.83,16.45,14.83,
1751,23682,14.19,14.83,16.45,14.83,
3028,23683,14.19,14.83,16.45,14.83,
4395,23685,14.19,14.83,16.45,14.83,
406,23688,14.19,,16.45,14.83,15.16
5730,23691,14.19,,16.45,14.51,15.16
3029,23694,14.19,,16.45,14.51,15.16
4396,23695,14.19,,16.45,14.51,15.16
407,23698,14.19,14.19,16.45,14.51,
1752,23703,14.19,14.19,16.12,14.51,
3030,23704,13.87,14.19,16.12,14.51,
4397,23705,13.87,14.19,16.12,14.51,
408,23709,13.87,14.19,16.12,14.51,14.83
5731,23711,13.87,14.19,15.8,14.19,14.83
1753,23713,13.87,14.19,15.8,14.19,14.83
3031,23714,13.87,14.19,15.8,14.19,14.83
4398,23715,13.54,14.19,15.8,14.19,14.83
409,23719,13.54,14.19,15.8,14.19,14.51
5732,23722,13.54,14.19,15.8,14.19,14.51
1754,23723,13.54,14.19,15.8,14.19,14.51
3032,23724,13.54,14.19,15.8,14.19,14.51
4399,23726,13.54,14.19,15.8,14.19,14.51
410,23729,13.54,13.87,15.8,14.19,14.51
5733,23732,13.54,13.87,,14.19,14.51
1755,23733,13.54,13.87,,14.19,14.51
3033,23735,13.54,13.87,,14.19,14.51
4400,23736,13.54,13.87,,14.19,14.51
411,23739,13.54,13.87,,14.19,
1756,23744,13.54,13.87,15.48,14.19,
3034,23745,13.22,13.87,15.48,14.19,
4401,23746,13.22,13.87,15.48,14.19,
412,23750,13.22,13.87,15.48,14.19,
5734,23752,13.22,13.87,15.16,,
1757,23754,13.22,13.87,15.16,,
3035,23755,13.22,13.87,15.16,,
4402,23757,13.22,13.87,15.16,,
413,23760,13.22,13.54,15.16,,14.19
5735,23763,13.22,13.54,15.48,14.19,14.19
1758,23764,13.22,13.54,15.48,14.19,14.19
3036,23765,13.22,13.54,15.48,14.19,14.19
4403,23767,13.22,13.54,15.48,14.19,14.19
414,23770,13.22,13.87,15.48,14.19,
1759,23774,13.22,13.87,15.16,13.87,
3037,23776,12.9,13.87,15.16,13.87,
4404,23777,12.9,13.87,15.16,13.87,
415,23780,12.9,,15.16,13.87,
3038,23786,13.22,,15.16,13.87,
4405,23787,13.22,,15.16,13.87,
416,23791,13.22,13.54,15.16,13.87,14.19
5736,23794,13.22,13.54,15.16,13.87,14.19
1760,23795,13.22,13.54,15.16,13.87,14.19
3039,23796,13.22,13.54,15.16,13.87,14.19
4406,23798,13.22,13.54,15.16,13.87,14.19
417,23801,13.22,13.22,15.16,13.87,
5737,23804,13.22,13.22,15.16,13.54,
1761,23805,13.22,13.22,15.16,13.54,
3040,23806,13.22,13.22,15.16,13.54,
4407,23808,12.9,13.22,15.16,13.54,
418,23811,12.9,13.54,15.16,13.54,
1762,23815,12.9,13.54,15.16,13.54,
3041,23817,13.22,13.54,15.16,13.54,
4408,23818,13.22,13.54,15.16,13.54,
419,23822,13.22,13.22,15.16,13.54,
1763,23826,13.22,13.22,14.83,13.22,
3042,23827,13.22,13.22,14.83,13.22,
4409,23828,12.9,13.22,14.83,13.22,
420,23832,12.9,12.9,14.83,13.22,
1764,23836,12.9,12.9,14.19,12.9,
3043,23837,12.9,12.9,14.19,12.9,
4410,23839,12.25,12.9,14.19,12.9,
421,23842,12.25,12.25,14.19,12.9,
1765,23846,12.25,12.25,14.19,12.58,
3044,23848,12.25,12.25,14.19,12.58,
4411,23849,12.25,12.25,14.19,12.58,
422,23852,12.25,11.93,14.19,12.58,12.9
5738,23855,12.25,11.93,13.54,12.25,12.9
1766,23857,12.25,11.93,13.54,12.25,12.9
3045,23858,11.61,11.93,13.54,12.25,12.9
4412,23859,11.61,11.93,13.54,12.25,12.9
423,23863,11.61,11.61,13.54,12.25,
1767,23867,11.61,11.61,,11.93,
3046,23868,11.61,11.61,,11.93,
4413,23869,11.61,11.61,,11.93,
424,23873,11.61,11.29,,11.93,
1768,23877,11.61,11.29,12.9,11.61,
3047,23878,11.61,11.29,12.9,11.61,
4414,23880,11.29,11.29,12.9,11.61,
425,23883,11.29,,12.9,11.61,11.93
5739,23886,11.29,,12.58,11.29,11.93
1769,23887,11.29,,12.58,11.29,11.93
3048,23889,10.96,,12.58,11.29,11.93
4415,23890,10.96,,12.58,11.29,11.93
426,23893,10.96,10.64,12.58,11.29,
1770,23898,10.96,10.64,12.25,11.29,
3049,23899,10.64,10.64,12.25,11.29,
4416,23900,10.64,10.64,12.25,11.29,
427,23904,10.64,10.32,12.25,11.29,
1771,23908,10.64,10.32,12.58,11.29,
3050,23909,10.64,10.32,12.58,11.29,
4417,23911,10.96,10.32,12.58,11.29,
428,23914,10.96,10.32,12.58,11.29,
1772,23918,10.96,10.32,12.25,11.61,
3051,23919,10.96,10.32,12.25,11.61,
4418,23921,10.64,10.32,12.25,11.61,
429,23924,10.64,10.32,12.25,11.61,
1773,23928,10.64,10.32,12.25,11.61,
3052,23930,10.64,10.32,12.25,11.61,
4419,23931,10.64,10.32,12.25,11.61,
430,23934,10.64,10.0,12.25,11.61,
1774,23939,10.64,10.0,12.25,11.61,
3053,23940,10.32,10.0,12.25,11.61,
4420,23941,10.32,10.0,12.25,11.61,
431,23945,10.32,10.0,12.25,11.61,11.29
5740,23948,10.32,10.0,12.25,10.96,11.29
1775,23949,10.32,10.0,12.25,10.96,11.29
3054,23950,10.32,10.0,12.25,10.96,11.29
4421,23952,10.32,10.0,12.25,10.96,11.29
432,23955,10.32,10.32,12.25,10.96,
1776,23959,10.32,10.32,12.25,11.93,
3055,23960,10.32,10.32,12.25,11.93,
4422,23962,10.96,10.32,12.25,11.93,
433,23965,10.96,,12.25,11.93,11.29
5741,23968,10.96,,11.93,11.93,11.29
1777,23969,10.96,,11.93,11.93,11.29
3056,23971,10.64,,11.93,11.93,11.29
4423,23972,10.64,,11.93,11.93,11.29
434,23976,10.64,10.64,11.93,11.93,
1778,23980,10.64,10.64,12.25,12.25,
3057,23981,10.64,10.64,12.25,12.25,
4424,23982,11.29,10.64,12.25,12.25,
435,23986,11.29,10.64,12.25,12.25,
1779,23990,11.29,10.64,12.58,12.58,
3058,23991,11.29,10.64,12.58,12.58,
4425,23993,11.61,10.64,12.58,12.58,
436,23996,11.61,10.64,12.58,12.58,
1780,24000,11.61,10.64,12.58,12.58,
3059,24002,11.61,10.64,12.58,12.58,
4426,24003,11.61,10.64,12.58,12.58,
437,24006,11.61,10.96,12.58,12.58,
1781,24011,11.61,10.96,12.9,11.93,
3060,24012,11.61,10.96,12.9,11.93,
4427,24013,11.61,10.96,12.9,11.93,
438,24017,11.61,10.96,12.9,11.93,12.25
5742,24019,11.61,10.96,12.9,11.61,12.25
1782,24021,11.61,10.96,12.9,11.61,12.25
3061,24022,11.61,10.96,12.9,11.61,12.25
4428,24023,11.61,10.96,12.9,11.61,12.25
439,24027,11.61,,12.9,11.61,12.25
5743,24030,11.61,,12.9,11.61,12.25
1783,24031,11.61,,12.9,11.61,12.25
3062,24032,11.61,,12.9,11.61,12.25
4429,24034,,,12.9,11.61,12.25
440,24037,,10.96,12.9,11.61,
1784,24041,,10.96,12.9,11.61,
3063,24043,11.29,10.96,12.9,11.61,
4430,24044,11.29,10.96,12.9,11.61,
441,24047,11.29,10.96,12.9,11.61,
1785,24052,11.29,10.96,12.9,11.61,
3064,24053,10.96,10.96,12.9,11.61,
4431,24054,10.96,10.96,12.9,11.61,
442,24058,10.96,10.64,12.9,11.61,
1786,24062,10.96,10.64,12.58,11.29,
3065,24063,10.96,10.64,12.58,11.29,
4432,24065,,10.64,12.58,11.29,
443,24068,,10.64,12.58,11.29,11.93
5744,24071,,10.64,12.9,11.29,11.93
1787,24072,,10.64,12.9,11.29,11.93
3066,24073,,10.64,12.9,11.29,11.93
4433,24075,10.96,10.64,12.9,11.29,11.93
444,24078,10.96,10.32,12.9,11.29,11.61
5745,24081,10.96,10.32,12.58,10.96,11.61
1788,24082,10.96,10.32,12.58,10.96,11.61
3067,24084,10.64,10.32,12.58,10.96,11.61
4434,24085,10.64,10.32,12.58,10.96,11.61
445,24088,10.64,10.32,12.58,10.96,
1789,24093,10.64,10.32,12.58,11.29,
3068,24094,10.96,10.32,12.58,11.29,
4435,24095,10.96,10.32,12.58,11.29,
446,24099,10.96,10.32,12.58,11.29,
1790,24103,10.96,10.32,12.58,11.29,
3069,24104,10.96,10.32,12.58,11.29,
4436,24106,10.96,10.32,12.58,11.29,
447,24109,10.96,10.32,12.58,11.29,
1791,24113,10.96,10.32,12.25,11.29,
3070,24114,10.96,10.32,12.25,11.29,
4437,24116,10.96,10.32,12.25,11.29,
448,24119,10.96,10.32,12.25,11.29,10.96
5746,24122,10.96,10.32,12.25,11.29,10.96
1792,24123,10.96,10.32,12.25,11.29,10.96
3071,24125,10.64,10.32,12.25,11.29,10.96
4438,24126,10.64,10.32,12.25,11.29,10.96
449,24130,10.64,10.0,12.25,11.29,10.96
5747,24132,10.64,10.0,11.93,10.96,10.96
1793,24134,10.64,10.0,11.93,10.96,10.96
3072,24135,10.64,10.0,11.93,10.96,10.96
4439,24136,10.64,10.0,11.93,10.96,10.96
450,24140,10.64,10.32,11.93,10.96,10.96
5748,24143,10.64,10.32,11.93,10.64,10.96
1794,24144,10.64,10.32,11.93,10.64,10.96
3073,24145,10.64,10.32,11.93,10.64,10.96
4440,24147,10.32,10.32,11.93,10.64,10.96
451,24150,10.32,10.0,11.93,10.64,
1795,24154,10.32,10.0,11.93,10.64,
3074,24156,10.32,10.0,11.93,10.64,
4441,24157,10.32,10.0,11.93,10.64,
452,24160,10.32,10.0,11.93,10.64,
1796,24165,10.32,10.0,11.93,10.64,
3075,24166,10.0,10.0,11.93,10.64,
4442,24167,10.0,10.0,11.93,10.64,
453,24171,10.0,10.0,11.93,10.64,
1797,24175,10.0,10.0,11.93,10.64,
3076,24176,10.0,10.0,11.93,10.64,
4443,24177,10.32,10.0,11.93,10.64,
454,24181,10.32,10.0,11.93,10.64,
1798,24185,10.32,10.0,11.93,10.64,
3077,24186,10.32,10.0,11.93,10.64,
4444,24188,10.0,10.0,11.93,10.64,
455,24191,10.0,10.32,11.93,10.64,
5749,24194,10.0,10.32,11.93,10.64,
1799,24195,10.0,10.32,11.93,10.64,
3078,24197,10.32,10.32,11.93,10.64,
4445,24198,10.32,10.32,11.93,10.64,
456,24201,10.32,10.32,11.93,10.64,10.96
5750,24204,10.32,10.32,11.93,10.64,10.96
1800,24206,10.32,10.32,11.93,10.64,10.96
3079,24207,10.0,10.32,11.93,10.64,10.96
4446,24208,10.0,10.32,11.93,10.64,10.96
457,24212,10.0,10.32,11.93,10.64,11.29
5751,24215,10.0,10.32,11.93,10.64,11.29
1801,24216,10.0,10.32,11.93,10.64,11.29
3080,24217,10.0,10.32,11.93,10.64,11.29
4447,24219,10.64,10.32,11.93,10.64,11.29
458,24222,10.64,10.64,11.93,10.64,10.96
5752,24225,10.64,10.64,12.25,10.96,10.96
1802,24226,10.64,10.64,12.25,10.96,10.96
3081,24227,10.64,10.64,12.25,10.96,10.96
4448,24229,10.96,10.64,12.25,10.96,10.96
459,24232,10.96,11.29,12.25,10.96,11.61
5753,24235,10.96,11.29,12.9,11.93,11.61
1803,24236,10.96,11.29,12.9,11.93,11.61
3082,24238,11.61,11.29,12.9,11.93,11.61
4449,24239,11.61,11.29,12.9,11.93,11.61
460,24243,11.61,13.54,12.9,11.93,
1804,24247,11.61,13.54,13.22,12.25,
3083,24248,11.61,13.54,13.22,12.25,
4450,24249,11.93,13.54,13.22,12.25,
461,24253,11.93,12.9,13.22,12.25,12.25
5754,24256,11.93,12.9,13.54,12.58,12.25
1805,24257,11.93,12.9,13.54,12.58,12.25
3084,24258,11.93,12.9,13.54,12.58,12.25
4451,24260,11.93,12.9,13.54,12.58,12.25
462,24263,11.93,17.41,13.54,12.58,
1806,24267,11.93,17.41,14.83,13.54,
3085,24269,12.58,17.41,14.83,13.54,
4452,24270,12.58,17.41,14.83,13.54,
463,24273,12.58,19.03,14.83,13.54,
1807,24277,12.58,19.03,14.51,14.19,
3086,24279,12.9,19.03,14.51,14.19,
4453,24280,12.9,19.03,14.51,14.19,
464,24284,12.9,19.03,14.51,14.19,13.87
5755,24286,12.9,19.03,15.16,16.12,13.87
